id,season_id,player_id,total_games,games_played,goals,assists,ppg,yellow_cards,second_yellow_cards,red_cards
18472,2018,282810,1,1,,,,,,
18473,2018,282722,1,1,,,,,,
18474,2018,44352,33,33,19,8,,4,5,
18475,2018,126716,28,26,18,,,8,,
18476,2018,223725,33,23,6,2,,7,2,
18477,2018,340376,3,1,,,,,,
18478,2018,281963,16,14,1,,,3,5,
18479,2018,250845,25,21,,,,2,5,
18480,2018,107010,22,18,,2,,2,3,1
18481,2018,54928,31,30,3,1,,1,7,
18482,2018,396333,20,9,,,,2,2,
18483,2018,491693,17,3,,,,,2,
18484,2018,21725,51,43,2,2,,14,6,
18485,2018,618809,1,,,,,,,
18486,2018,120443,31,25,1,1,,4,4,
18487,2018,16635,53,39,,4,,9,9,
18488,2018,461618,3,1,,,,1,,
18489,2018,396324,1,1,,,,,,
18490,2018,357565,37,34,3,1,,9,5,
18491,2018,230784,36,32,3,4,,5,7,1
18492,2018,354697,1,,,,,,,
18493,2018,461629,1,,,,,,,
18494,2018,148928,34,33,4,1,,,10,
18495,2018,74229,30,30,3,6,,2,8,1
18496,2018,295065,9,1,,,,,,
18497,2018,442802,1,,,,,,,
18498,2018,396327,1,,,,,,,
18499,2018,205562,32,31,2,3,,17,4,
18500,2018,67082,30,20,,1,,4,1,
18501,2018,266807,37,36,3,2,,14,7,
18502,2018,257448,31,24,4,2,,6,1,
18503,2018,505673,9,4,,,,,,
18504,2018,396334,9,1,,,,,,
18505,2018,125781,37,37,15,8,,6,5,
18506,2018,128223,33,31,11,1,,15,8,
18507,2018,44779,16,16,2,2,,5,4,
18508,2018,36371,31,17,2,,,7,3,
18509,2018,566036,10,1,1,,,,,
18510,2018,505674,3,1,1,,,,,
18511,2018,164770,33,32,2,,,2,,
18512,2018,25557,28,28,6,2,,1,5,1
18513,2018,58884,32,20,,1,,2,6,1
18514,2018,251896,14,5,1,,,,1,
18515,2018,340853,6,1,,,,,1,
18516,2018,44501,31,23,2,2,,3,6,
18517,2018,282429,24,14,,2,,3,3,
18518,2018,138927,25,24,1,3,,,10,
18519,2018,221316,34,31,1,3,,5,4,1
18520,2018,280730,20,14,,4,,2,2,
18521,2018,16306,32,29,3,1,,5,5,1
18522,2018,31909,30,28,,4,,8,2,
18523,2018,319745,33,23,3,,,8,3,
18524,2018,27992,35,34,3,6,,13,6,
18525,2018,369081,25,16,,,,4,4,
18526,2018,282411,17,7,,,,1,1,
18527,2018,340867,1,,,,,,,
18528,2018,85288,31,27,3,1,,9,3,
18529,2018,314678,12,9,1,2,,5,,
18530,2018,371998,23,18,1,2,,4,,
18531,2018,39381,31,29,8,4,,15,4,
18532,2018,296622,32,30,1,8,,10,3,
18533,2018,18922,36,36,21,7,,11,1,
18534,2018,225020,21,16,3,,,3,2,
18535,2018,339707,3,1,,,,,,
18536,2018,298976,36,29,3,2,,6,1,
18537,2018,149498,33,30,,1,,2,5,
18538,2018,346289,31,22,2,,,,9,
18539,2018,131102,18,3,,,,,,
18540,2018,163086,26,23,1,,,2,3,
18541,2018,35939,27,24,2,,,1,4,
18542,2018,257851,28,19,2,1,,1,6,
18543,2018,61546,30,19,,,,2,6,1
18544,2018,221322,35,35,1,2,,1,10,
18545,2018,320271,30,4,,,,1,1,
18546,2018,63463,37,32,1,4,,8,4,
18547,2018,127189,23,19,1,1,,4,1,
18548,2018,74869,28,26,,1,,11,5,
18549,2018,417575,2,,,,,,,
18550,2018,372246,37,31,2,7,,9,10,
18551,2018,59561,36,36,9,7,,2,6,
18552,2018,557149,10,3,,,,,1,
18553,2018,398184,36,24,2,1,,7,5,
18554,2018,98322,28,27,2,2,,10,2,
18555,2018,328914,5,2,,,,,,
18556,2018,320259,1,,,,,,,
18557,2018,225122,26,25,5,3,,13,2,
18558,2018,131505,34,33,8,6,,9,3,1
18559,2018,255653,32,30,7,5,,14,4,
18560,2018,179184,31,26,6,,,11,3,
18561,2018,27389,34,33,6,2,,9,1,
18562,2018,85383,29,24,3,1,,8,3,
18563,2018,284883,1,,,,,,,
18564,2018,263361,24,15,,,,4,3,
18565,2018,92947,38,32,,,,2,1,
18566,2018,48859,30,26,,,,9,5,
18567,2018,378954,20,7,,,,1,2,
18568,2018,37712,26,24,1,1,,2,10,
18569,2018,45319,27,23,2,2,,4,10,
18570,2018,41281,5,3,,,,1,1,
18571,2018,461843,1,,,,,,,
18572,2018,93935,23,21,,1,,6,6,1
18573,2018,346766,23,9,,,,4,3,
18574,2018,15956,32,32,1,5,,3,8,
18575,2018,102744,6,2,,,,,,
18576,2018,205503,27,17,,,,3,2,
18577,2018,60542,10,10,,,,1,,
18578,2018,12249,32,32,3,5,,12,15,1
18579,2018,202984,35,31,2,2,,8,9,1
18580,2018,317482,36,19,1,,,7,8,
18581,2018,76163,35,34,3,4,,12,8,
18582,2018,67920,41,40,2,2,,16,7,
18583,2018,268949,3,,,,,,,
18584,2018,182381,40,38,3,5,,5,3,
18585,2018,537382,18,11,1,1,,,,
18586,2018,70934,16,4,,,,1,,
18587,2018,74230,33,33,13,13,,7,9,
18588,2018,88490,23,11,,,,3,3,
18589,2018,146854,37,35,18,9,,10,3,
18590,2018,198008,28,27,9,2,,7,4,
18591,2018,119228,34,25,7,1,,6,2,
18592,2018,223725,33,23,6,2,,7,2,
18593,2018,355628,35,33,,1,,6,7,
18594,2018,246291,24,21,,,,3,5,
18595,2018,229804,30,27,1,,,2,5,
18596,2018,51046,32,25,1,1,,,2,
18597,2018,351809,8,4,,1,,,1,
18598,2018,142419,27,16,,,,2,4,
18599,2018,339808,27,24,1,2,,2,5,
18600,2018,517842,20,11,,,,3,,
18601,2018,206947,17,7,,,,,1,
18602,2018,197135,29,26,1,2,,4,7,
18603,2018,289255,13,7,,,,2,,
18604,2018,434990,1,1,,,,,,
18605,2018,59344,24,23,1,1,,4,8,
18606,2018,423440,3,1,,,,,,
18607,2018,338424,30,29,3,5,,9,8,1
18608,2018,99352,31,24,1,2,,13,3,
18609,2018,289286,28,18,1,4,,8,,
18610,2018,59375,24,21,2,,,7,2,
18611,2018,465967,3,1,,,,,,
18612,2018,569866,2,1,,,,,,
18613,2018,351478,37,37,13,4,,8,2,
18614,2018,616369,12,9,1,,,5,,
18615,2018,126737,35,30,5,3,,9,3,1
18616,2018,289272,1,1,,,,,,
18617,2018,594926,1,,,,,,,
18618,2018,177847,20,20,1,3,,5,1,
18619,2018,563335,1,,,,,,,
18620,2018,122155,33,31,11,5,,9,5,
18621,2018,199369,30,24,,,,6,4,
18622,2018,289236,31,18,1,,,3,1,
18623,2018,99922,37,33,1,,,2,4,
18624,2018,80293,36,35,1,1,,2,10,
18625,2018,27374,34,24,1,,,4,4,
18626,2018,129386,30,21,1,1,,3,8,
18627,2018,374139,25,24,3,4,,2,7,
18628,2018,521455,3,,,,,,,
18629,2018,261498,1,,,,,,,
18630,2018,370691,26,22,,1,,12,2,
18631,2018,476344,12,6,,,,2,1,
18632,2018,32522,21,14,,,,5,4,
18633,2018,100131,30,30,,5,,6,7,
18634,2018,36350,25,13,,,,1,,
18635,2018,429901,1,,,,,,,
18636,2018,348795,36,33,9,5,,8,5,
18637,2018,20506,31,31,,4,,8,7,
18638,2018,256120,21,10,,,,4,2,
18639,2018,95641,33,24,,1,,7,5,
18640,2018,66106,33,32,7,2,,5,5,
18641,2018,77826,27,20,1,2,,9,3,
18642,2018,141834,32,29,4,7,,1,3,
18643,2018,134936,16,14,2,,,7,2,
18644,2018,98249,29,20,2,,,12,,
18645,2018,371174,27,22,3,1,,7,3,
18646,2018,7663,32,30,6,,,10,5,
18647,2018,505675,1,,,,,,,
18648,2018,548618,1,,,,,,,
18649,2018,354741,37,33,6,1,,12,4,
18650,2018,234523,36,30,5,,,9,3,
18651,2018,145769,24,16,,1,,4,1,
18652,2018,158863,34,33,,1,,1,12,
18653,2018,255488,33,30,,,,2,10,
18654,2018,338285,33,12,,,,,4,
18655,2018,524000,1,,,,,,,
18656,2018,61812,35,35,2,3,,1,9,
18657,2018,85258,29,11,,,,2,,
18658,2018,262117,3,1,,,,1,,
18659,2018,96718,35,30,1,2,,6,5,1
18660,2018,197545,29,25,,,,2,9,
18661,2018,255501,5,4,,1,,,1,
18662,2018,52469,35,33,,1,,1,7,
18663,2018,447052,12,8,2,,,,2,
18664,2018,71571,7,3,,,,1,1,
18665,2018,40888,30,27,1,2,,15,8,
18666,2018,178425,31,29,,1,,6,13,
18667,2018,192009,16,7,,,,2,1,
18668,2018,51474,8,4,,,,2,,
18669,2018,54235,37,34,7,5,,11,7,
18670,2018,251848,27,23,,5,,11,3,
18671,2018,127837,34,32,3,4,,14,,
18672,2018,54245,41,27,1,2,,8,2,1
18673,2018,255508,38,38,13,5,,17,3,
18674,2018,34601,33,33,9,3,,13,12,
18675,2018,197126,27,19,2,,,2,,
18676,2018,192736,17,12,,,,2,,
18677,2018,29124,23,20,2,,,6,5,
18678,2018,340205,12,6,,,,,,
18679,2018,253765,28,23,,,,,3,1
18680,2018,64134,34,32,3,,,,1,1
18681,2018,276111,29,15,,,,1,4,
18682,2018,273000,25,16,,,,2,3,
18683,2018,61546,30,19,,,,2,6,1
18684,2018,30677,31,24,,1,,,2,2
18685,2018,216240,15,14,,2,,2,2,
18686,2018,164055,23,21,,3,,4,6,
18687,2018,181619,3,1,,,,,,
18688,2018,119905,35,35,1,4,,2,11,
18689,2018,221315,19,4,,,,,,
18690,2018,192735,33,31,,1,,6,1,
18691,2018,137616,34,30,2,,,11,10,
18692,2018,423444,36,30,1,,,7,3,
18693,2018,319859,16,7,,,,4,,
18694,2018,207924,29,20,,,,7,1,
18695,2018,309110,34,31,6,8,,8,5,
18696,2018,77826,27,20,1,2,,9,3,
18697,2018,167798,21,15,,3,,2,1,
18698,2018,232271,36,35,3,4,,23,6,
18699,2018,252641,32,25,2,1,,7,,
18700,2018,283223,18,10,,,,4,1,
18701,2018,396894,35,35,13,5,,4,4,1
18702,2018,72047,28,27,20,6,,12,5,
18703,2018,249303,27,21,2,,,3,,
18704,2018,463332,5,2,,,,,,
18705,2018,183647,34,33,1,2,,,13,2
18706,2018,11111,36,31,2,1,,2,15,
18707,2018,62920,33,22,,,,1,10,
18708,2018,5856,9,5,,,,3,1,
18709,2018,354742,1,,,,,,,
18710,2018,356197,38,34,3,4,,5,3,
18711,2018,65318,32,21,1,,,6,6,
18712,2018,204102,12,7,,,,1,1,
18713,2018,73250,34,31,1,2,,3,15,1
18714,2018,58576,23,15,,2,,1,2,
18715,2018,399775,12,8,,,,2,1,
18716,2018,527966,1,,,,,,,
18717,2018,466298,29,23,,1,,7,10,
18718,2018,65467,36,27,3,1,,4,7,
18719,2018,56134,11,5,,,,3,1,
18720,2018,40428,24,14,,1,,2,4,
18721,2018,188854,28,24,,,,7,3,
18722,2018,15799,38,35,4,10,,9,2,
18723,2018,335225,22,10,,3,,6,2,
18724,2018,357885,36,35,2,3,,9,4,
18725,2018,341278,1,,,,,,,
18726,2018,315110,37,34,10,2,,13,5,
18727,2018,82048,23,18,3,5,,4,4,1
18728,2018,401922,28,26,5,2,,11,2,
18729,2018,413262,16,8,,1,,1,,
18730,2018,177467,36,35,8,1,,9,3,
18731,2018,119235,35,33,6,2,,11,3,
18732,2018,251106,34,33,6,3,,13,7,
18733,2018,281769,32,32,3,,,1,7,
18734,2018,129444,21,21,,,,1,4,
18735,2018,148666,21,16,1,1,,4,3,
18736,2018,175323,25,11,,,,1,,
18737,2018,262391,11,6,,,,,,
18738,2018,501418,18,12,1,1,,,1,
18739,2018,67090,31,27,,2,,4,11,
18740,2018,49500,31,21,3,1,,3,2,
18741,2018,72310,30,23,,,,2,3,1
18742,2018,423166,1,,,,,,,
18743,2018,336869,36,35,1,2,,4,9,
18744,2018,359210,15,8,,,,,2,
18745,2018,142021,35,34,4,3,,10,6,1
18746,2018,63290,34,24,,2,,4,9,
18747,2018,44065,35,28,3,1,,11,11,
18748,2018,313113,13,4,,,,,1,
18749,2018,448344,38,32,,5,,16,3,
18750,2018,56067,23,20,1,,,4,,
18751,2018,408471,26,15,,1,,1,,
18752,2018,140436,17,16,3,2,,8,1,
18753,2018,73636,23,19,1,2,,10,1,
18754,2018,221899,48,47,9,4,,14,6,
18755,2018,278359,37,37,17,3,,10,5,
18756,2018,93795,19,14,2,,,1,3,
18757,2018,7922,31,29,2,1,,11,3,
18758,2018,394285,2,,,,,,,
18759,2018,221150,34,34,,,,3,11,1
18760,2018,102423,35,32,2,,,,9,1
18761,2018,188838,30,23,,1,,,5,1
18762,2018,70245,23,7,,,,1,1,
18763,2018,583510,1,,,,,,,
18764,2018,376514,15,14,,1,,5,4,1
18765,2018,44699,31,28,1,3,,4,5,
18766,2018,76746,36,36,,3,,,13,
18767,2018,170472,29,25,3,3,,12,7,
18768,2018,51426,4,3,,,,,,
18769,2018,17396,19,10,,,,2,5,
18770,2018,290249,35,33,1,3,,12,8,
18771,2018,273152,36,36,1,,,2,4,
18772,2018,129693,17,7,,,,3,,
18773,2018,188157,31,15,,1,,2,3,
18774,2018,339820,15,15,1,2,,11,4,
18775,2018,131506,17,10,1,,,2,2,
18776,2018,138803,35,32,1,4,,9,3,
18777,2018,281755,8,4,,,,2,2,
18778,2018,242532,15,7,,,,,1,
18779,2018,227961,36,34,14,6,,11,10,
18780,2018,256429,26,20,3,3,,2,,
18781,2018,51510,38,37,8,3,,17,4,
18782,2018,57825,38,38,14,5,,12,2,
18783,2018,573775,21,11,,1,,4,,
18784,2018,52403,34,34,1,,,3,5,
18785,2018,131708,31,28,,,,2,7,
18786,2018,156808,28,25,,1,,5,9,1
18787,2018,131090,25,14,,,,4,3,
18788,2018,203617,26,18,,,,2,3,
18789,2018,75127,3,3,,,,1,,
18790,2018,189453,31,30,3,6,,,9,
18791,2018,245048,8,6,,,,3,2,
18792,2018,139434,22,15,,1,,4,2,
18793,2018,111508,31,23,1,1,,6,7,
18794,2018,64411,34,23,1,2,,6,,
18795,2018,113045,31,31,,,,1,7,
18796,2018,300168,34,26,1,1,,8,3,
18797,2018,268670,27,16,1,1,,,4,1
18798,2018,150948,23,18,,,,5,9,
18799,2018,156814,19,13,,1,,8,2,
18800,2018,571079,20,14,,,,3,3,1
18801,2018,284884,33,31,4,4,,13,6,
18802,2018,364603,11,6,,,,,,
18803,2018,217728,1,1,,,,,,
18804,2018,111621,8,5,,,,2,1,
18805,2018,37917,36,27,4,,,6,,
18806,2018,456938,1,,,,,,,
18807,2018,433049,33,31,9,2,,9,7,
18808,2018,95732,19,19,4,7,,8,5,
18809,2018,184672,34,32,6,1,,12,5,
18810,2018,178107,24,16,1,3,,5,4,
18811,2018,193938,20,15,,,,5,1,
18812,2018,192736,17,12,,,,2,,
18813,2018,249730,28,23,2,2,,1,5,
18814,2018,67080,36,36,1,2,,,12,
18815,2018,176140,11,5,,,,1,1,
18816,2018,355335,24,9,,,,1,3,
18817,2018,177046,34,33,,,,4,10,
18818,2018,295414,15,6,,,,,2,
18819,2018,483573,31,27,,,,5,5,
18820,2018,184767,37,31,2,2,,2,7,
18821,2018,263627,24,8,,,,1,1,
18822,2018,93142,6,2,,,,1,1,
18823,2018,483742,3,,,,,,,
18824,2018,139895,29,28,2,,,4,13,
18825,2018,45639,35,29,1,1,,6,9,
18826,2018,76273,37,34,2,1,,4,6,
18827,2018,95641,33,24,,1,,7,5,
18828,2018,228761,36,36,4,11,,16,3,
18829,2018,98249,29,20,2,,,12,,
18830,2018,127837,34,32,3,4,,14,,
18831,2018,246277,23,16,1,,,4,1,
18832,2018,328914,5,2,,,,,,
18833,2018,188651,18,11,,,,,2,
18834,2018,284727,34,34,9,2,,10,6,
18835,2018,85383,29,24,3,1,,8,3,
18836,2018,98596,33,22,2,1,,5,2,
18837,2018,193938,20,15,,,,5,1,
18838,2018,85324,31,27,5,1,,15,4,
18839,2018,257851,28,19,2,1,,1,6,
18840,2018,302991,27,21,2,,,6,9,1
18841,2018,387129,35,33,1,,,1,6,
18842,2018,248330,28,19,2,,,4,6,
18843,2018,158791,22,21,1,1,,5,4,
18844,2018,126516,21,16,,2,,3,4,
18845,2018,125931,24,21,2,2,,4,4,
18846,2018,71905,29,27,4,1,,4,3,1
18847,2018,336168,1,,,,,,,
18848,2018,25412,28,8,,1,,2,1,
18849,2018,151470,23,16,,,,7,3,1
18850,2018,129679,13,9,,,,2,1,
18851,2018,328480,3,,,,,,,
18852,2018,120095,36,36,4,9,,3,11,
18853,2018,125783,30,23,2,1,,6,4,
18854,2018,385084,6,4,,,,,,
18855,2018,245014,36,36,3,4,,8,6,
18856,2018,337781,1,,,,,,,
18857,2018,274862,32,19,1,1,,5,1,
18858,2018,332612,40,37,8,2,,9,4,
18859,2018,263860,36,30,2,5,,7,10,
18860,2018,67548,29,27,4,5,,18,9,2
18861,2018,212391,37,31,13,,,14,5,
18862,2018,252677,37,37,12,5,,3,7,
18863,2018,298976,36,29,3,2,,6,1,
18864,2018,254290,22,13,,2,,,,
18865,2018,115333,34,33,,,,2,8,
18866,2018,64598,35,31,1,1,,,2,2
18867,2018,69660,27,22,1,,,5,4,
18868,2018,74228,30,19,,,,2,6,
18869,2018,51663,35,25,1,1,,2,10,
18870,2018,262939,1,1,,,,,,
18871,2018,132921,10,10,,2,,4,2,
18872,2018,139434,22,15,,1,,4,2,
18873,2018,66099,12,7,,1,,2,3,
18874,2018,342218,1,,,,,,,
18875,2018,553875,37,32,,4,,9,4,
18876,2018,255284,35,32,,4,,6,5,
18877,2018,242497,37,34,1,2,,7,4,
18878,2018,158795,2,2,,,,1,,
18879,2018,261504,37,31,2,1,,14,1,
18880,2018,447661,26,23,,,,4,7,
18881,2018,282689,10,3,,,,,,
18882,2018,293383,6,,,,,,,
18883,2018,67808,33,33,1,3,,10,,
18884,2018,99353,34,34,9,3,,13,3,
18885,2018,225452,26,19,,,,6,,
18886,2018,331496,21,17,,1,,5,2,
18887,2018,59323,32,32,19,,,4,9,
18888,2018,131275,31,20,,2,,6,4,
18889,2018,75287,29,17,2,,,5,2,
18890,2018,353959,9,5,,,,1,1,
18891,2018,533110,5,,,,,,,
18892,2018,139336,36,28,,,,1,4,
18893,2018,203043,25,10,,1,,3,1,
18894,2018,71548,27,25,1,2,,2,3,1
18895,2018,26066,26,21,,1,,7,4,
18896,2018,255904,4,,,,,,,
18897,2018,284857,34,31,1,2,,7,5,
18898,2018,87469,36,35,1,1,,7,10,
18899,2018,238868,32,31,1,2,,1,4,
18900,2018,286849,5,1,,,,,,
18901,2018,39907,31,28,1,1,,5,12,
18902,2018,263727,36,36,4,4,,7,10,
18903,2018,266795,33,32,4,1,,6,6,
18904,2018,138935,36,19,,,,3,1,
18905,2018,398738,5,2,,,,,,
18906,2018,75446,33,25,2,,,2,3,
18907,2018,153427,37,29,1,1,,7,6,
18908,2018,225593,21,5,,,,4,,
18909,2018,60890,34,33,3,5,,7,4,
18910,2018,51587,12,9,1,,,4,,
18911,2018,142027,13,6,,1,,3,1,
18912,2018,81988,37,35,7,5,,16,4,
18913,2018,93936,34,30,3,,,12,,
18914,2018,154059,36,34,14,1,,10,4,
18915,2018,443222,25,17,3,1,,5,1,
18916,2018,634105,1,,,,,,,
18917,2018,85289,34,31,,,,1,10,
18918,2018,106837,31,26,1,,,2,4,
18919,2018,37337,15,14,2,,,3,5,
18920,2018,189458,28,18,,1,,2,8,
18921,2018,128488,27,17,1,,,6,6,
18922,2018,281773,13,13,,1,,1,1,
18923,2018,449796,2,2,,,,1,1,
18924,2018,70898,3,1,,,,,,
18925,2018,193098,36,36,1,2,,4,5,
18926,2018,355627,13,2,,1,,,,
18927,2018,103890,34,28,1,4,,1,2,2
18928,2018,128295,24,15,,,,2,2,
18929,2018,130756,25,22,1,1,,8,7,
18930,2018,262689,32,16,,,,4,3,
18931,2018,380598,31,25,1,1,,2,6,
18932,2018,253839,25,21,3,,,7,6,1
18933,2018,47647,7,5,,,,2,1,
18934,2018,195605,37,29,3,,,8,4,
18935,2018,30321,31,26,1,4,,13,5,1
18936,2018,74297,15,12,1,,,6,1,
18937,2018,257062,37,35,4,3,,10,3,
18938,2018,153427,37,29,1,1,,7,6,
18939,2018,288318,37,36,5,6,,17,3,1
18940,2018,182963,20,17,1,1,,7,1,
18941,2018,162038,33,33,14,1,,8,5,
18942,2018,59783,38,31,3,1,,10,3,
18943,2018,178187,13,9,,,,,,
18944,2018,46215,11,8,,2,,,,
18945,2018,607779,4,1,,,,,,
18946,2018,357884,36,36,1,,,1,6,
18947,2018,221321,25,13,1,,,1,2,
18948,2018,51667,35,35,,,,2,6,
18949,2018,563963,4,,,,,,,
18950,2018,127554,35,35,1,3,,,10,
18951,2018,260230,14,3,,,,,1,
18952,2018,62144,36,30,2,1,,2,5,
18953,2018,71204,34,27,,,,11,3,
18954,2018,501126,1,,,,,,,
18955,2018,207922,1,,,,,,,
18956,2018,321629,4,1,,,,,,
18957,2018,7512,32,19,,,,5,4,
18958,2018,247250,35,34,3,2,,3,13,
18959,2018,65331,37,35,1,2,,7,9,
18960,2018,327126,31,19,1,,,7,6,
18961,2018,282371,8,3,,,,,,
18962,2018,66112,30,26,2,1,,17,2,
18963,2018,337066,29,26,2,2,,17,3,
18964,2018,404688,10,8,1,,,4,1,
18965,2018,221309,34,33,3,5,,7,9,
18966,2018,256361,26,22,2,,,2,,
18967,2018,294894,18,12,2,,,6,,
18968,2018,142027,13,6,,1,,3,1,
18969,2018,251106,34,33,6,3,,13,7,
18970,2018,256429,26,20,3,3,,2,,
18971,2018,46415,26,20,,,,3,2,
18972,2018,591375,3,2,,,,,,
18973,2018,538810,1,1,,,,1,,
18974,2018,480883,10,2,,,,,,
18975,2018,67546,33,32,3,3,,3,9,
18976,2018,71559,34,31,4,,,2,10,
18977,2018,197602,29,25,2,,,,5,
18978,2018,171362,18,10,,,,3,4,
18979,2018,73180,11,9,2,1,,,2,
18980,2018,355335,24,9,,,,1,3,
18981,2018,639142,3,,,,,,,
18982,2018,448628,16,16,,2,,,7,
18983,2018,56777,9,7,,,,2,4,
18984,2018,60289,7,1,,,,,,
18985,2018,228917,30,30,1,,,4,4,
18986,2018,225015,18,13,,,,2,2,
18987,2018,67823,33,24,,,,7,11,
18988,2018,162056,22,22,2,2,,7,3,
18989,2018,374077,25,22,2,,,5,2,
18990,2018,378293,17,16,,,,6,5,
18991,2018,8108,16,6,,,,1,,
18992,2018,75820,26,6,,,,3,1,
18993,2018,391045,2,,,,,,,
18994,2018,256680,16,14,2,2,,8,3,
18995,2018,26148,15,3,,,,,,
18996,2018,175449,38,36,2,9,,7,3,
18997,2018,98512,31,28,2,3,,11,2,1
18998,2018,210143,34,25,4,1,,7,2,
18999,2018,71918,36,35,1,3,,6,5,
19000,2018,459463,34,34,4,3,,14,7,
19001,2018,167721,34,34,10,2,,11,10,1
19002,2018,114060,19,19,5,1,,4,4,
19003,2018,124560,18,15,1,2,,4,4,
19004,2019,182904,34,28,2,1,,2,7,2
19005,2019,126540,25,13,,,,,6,
19006,2019,18944,35,35,1,,,4,15,
19007,2019,605184,20,10,,,,4,2,
19008,2019,480267,15,6,,,,,,
19009,2019,494880,4,,,,,,,
19010,2019,333361,1,,,,,,,
19011,2019,69751,29,27,2,6,,4,7,
19012,2019,374139,28,17,1,2,,3,5,
19013,2019,355627,1,,,,,,,
19014,2019,85370,32,30,1,2,,6,7,
19015,2019,231572,35,32,1,4,,6,2,
19016,2019,364240,12,6,,2,,,,
19017,2019,282726,4,,,,,,,
19018,2019,65230,36,33,2,2,,13,10,
19019,2019,326330,30,29,2,2,,9,1,1
19020,2019,362842,27,21,3,3,,10,1,
19021,2019,32467,36,31,1,3,,10,5,
19022,2019,284854,30,21,1,,,5,1,
19023,2019,37666,36,33,8,2,,8,4,
19024,2019,331511,15,11,,2,,3,1,
19025,2019,282727,8,,,,,,,
19026,2019,129473,32,32,4,1,,14,5,
19027,2019,466810,33,24,7,1,,10,2,
19028,2019,388519,1,,,,,,,
19029,2019,28003,33,33,25,22,,1,4,
19030,2019,288230,5,5,1,,,,1,
19031,2019,282810,33,24,2,6,,7,2,
19032,2019,282722,12,1,,,,,,
19033,2019,125781,36,35,9,4,,16,2,
19034,2019,44352,28,28,16,8,,8,4,
19035,2019,95732,38,35,7,1,,7,4,
19036,2019,340376,11,6,1,,,,,
19037,2019,308278,1,,,,,,,
19038,2019,164770,36,32,2,1,,1,2,
19039,2019,401530,38,15,,,,1,3,
19040,2019,25557,35,35,11,1,,4,10,
19041,2019,58884,14,6,1,,,,3,
19042,2019,291417,31,25,1,4,,,6,1
19043,2019,44501,24,15,1,4,,3,2,
19044,2019,422466,8,,,,,,,
19045,2019,525299,3,,,,,,,
19046,2019,138927,33,31,1,6,,2,11,
19047,2019,221316,22,18,2,2,,2,1,
19048,2019,280730,25,7,,1,,2,1,1
19049,2019,16306,36,35,4,3,,3,11,
19050,2019,369081,35,33,2,5,,11,1,
19051,2019,31909,37,35,4,5,,9,2,
19052,2019,27992,32,31,3,8,,11,7,
19053,2019,85288,30,23,1,2,,14,2,
19054,2019,88103,18,8,1,1,,3,1,
19055,2019,314678,16,6,,,,,1,
19056,2019,50202,19,16,1,6,,11,,
19057,2019,371998,34,29,3,2,,7,4,
19058,2019,412363,28,19,2,,,11,,
19059,2019,39381,26,16,2,2,,6,2,1
19060,2019,296622,11,9,3,1,,3,,
19061,2019,18922,38,37,21,8,,15,,
19062,2019,257462,27,17,2,1,,3,2,
19063,2019,225020,11,5,1,,,,1,
19064,2019,250845,24,21,,,,,2,
19065,2019,107010,25,22,,,,,6,
19066,2019,156501,31,25,1,,,,7,
19067,2019,281769,31,17,,,,4,3,
19068,2019,495600,3,,,,,,,
19069,2019,476352,35,32,1,2,,6,5,1
19070,2019,618809,15,5,,,,2,1,
19071,2019,95810,33,25,,4,,4,2,
19072,2019,120443,32,14,,1,,2,1,
19073,2019,76061,7,5,,1,,2,3,
19074,2019,388545,3,,,,,,,
19075,2019,230784,35,35,3,,,8,13,
19076,2019,148928,36,35,6,,,4,10,
19077,2019,74229,32,32,4,5,,4,5,
19078,2019,282411,37,29,3,4,,11,3,
19079,2019,122043,33,21,,2,,6,1,
19080,2019,295065,11,1,,,,,,
19081,2019,205562,30,22,,,,9,2,
19082,2019,396340,1,1,,,,,,
19083,2019,140776,16,15,1,4,,6,2,
19084,2019,67082,33,28,3,2,,9,3,
19085,2019,461617,11,1,,,,,,
19086,2019,266807,34,33,5,7,,13,5,
19087,2019,548188,1,1,,,,,,
19088,2019,462250,27,27,6,1,,18,6,
19089,2019,128223,34,34,12,2,,14,4,1
19090,2019,44779,23,23,5,4,,8,5,
19091,2019,505674,5,2,,,,,,
19092,2019,274347,19,2,,,,,,
19093,2019,399780,2,1,,,,,,
19094,2019,149498,35,33,1,1,,3,5,
19095,2019,346289,31,21,,,,1,5,
19096,2019,90681,18,8,,,,1,1,1
19097,2019,163086,2,2,,,,1,,
19098,2019,35939,19,17,,,,2,2,
19099,2019,251860,6,,,,,,,
19100,2019,221322,25,24,,1,,2,5,
19101,2019,65318,33,19,,1,,4,2,
19102,2019,130365,34,26,,1,,12,6,
19103,2019,63463,37,35,1,6,,3,7,
19104,2019,367466,29,8,,,,1,2,
19105,2019,127189,32,27,1,1,,6,5,
19106,2019,74869,28,26,,1,,7,6,1
19107,2019,495629,14,6,,,,,3,
19108,2019,372246,29,28,2,,,12,4,
19109,2019,59561,36,35,8,3,,5,4,1
19110,2019,569375,1,,,,,,,
19111,2019,282724,5,2,,,,1,1,
19112,2019,557149,29,17,2,,,3,2,
19113,2019,599263,14,3,,,,,,
19114,2019,622992,1,,,,,,,
19115,2019,398184,37,34,4,5,,15,5,
19116,2019,98322,28,24,1,2,,8,5,
19117,2019,527350,21,11,2,,,3,,
19118,2019,225122,24,21,2,2,,7,3,
