,player_id,Current_club_ID,Name,Main_position,Season_year,Market_Value,Date_of_birth,Age,Height,Foot,Ajent
1360,9988,3008,Michael Dawson,Centre-Back,2016,2500000.0,18-Nov-83,32.0,"1,89",right,
1361,37957,3008,Alex Bruce,Centre-Back,2016,750000.0,28-Sep-84,31.0,"1,80",right,
1362,459873,3008,Harvey Rodgers,Centre-Back,2016,,20-Oct-96,19.0,"1,89",right,OmniSports 
1365,121404,3008,Omar Elabdellaoui,Right-Back,2016,5000000.0,5-Dec-91,24.0,"1,79",right,Tempo Sports Group 
1366,163738,3008,Moses Odubajo,Right-Back,2016,5000000.0,28-Jul-93,22.0,"1,77",right,Wasserman 
1368,241916,3008,Brian Lenihan,Right-Back,2016,100000.0,8-Jun-94,22.0,"1,87",right,
1369,453306,3008,Josh Clackstone,Right-Back,2016,,18-Sep-96,19.0,,right,
1370,457129,3008,Ben Hinchliffe,,2016,,25-Sep-97,18.0,,,
1373,13465,3008,Tom Huddlestone,Defensive Midfield,2016,5000000.0,28-Dec-86,29.0,"1,88",right,Panthera Sports 
1374,61834,3008,Ryan Mason,Central Midfield,2016,8500000.0,13-Jun-91,25.0,"1,75",right,Wasserman 
1376,68183,3008,David Meyler,Central Midfield,2016,2000000.0,29-May-89,27.0,"1,89",right,
1377,251058,3008,James Weir,Central Midfield,2016,500000.0,4-Aug-95,20.0,"1,77",right,
1378,509268,3008,Daniel Batty,Central Midfield,2016,,10-Dec-97,18.0,"1,78",right,SMI Sports ... 
1379,53359,3008,Evandro,Attacking Midfield,2016,2000000.0,23-Aug-86,29.0,"1,79",right,NMGol 
1380,9508,3008,Shaun Maloney,Attacking Midfield,2016,1000000.0,24-Jan-83,33.0,"1,71",right,
1381,257533,3008,Greg Olley,Attacking Midfield,2016,,2-Feb-96,20.0,"1,77",right,Quantum Sport 
1387,76608,3008,Abel Hernández,Centre-Forward,2016,8000000.0,8-Aug-90,25.0,"1,85",left,Oscar Bentancourt 
1388,44624,3008,Dieumerci Mbokani,Centre-Forward,2016,5000000.0,22-Nov-85,30.0,"1,85",right,Christophe Henrotay 
1389,118535,3008,Will Keane,Centre-Forward,2016,1500000.0,11-Jan-93,23.0,"1,88",right,New Era Global ... 
1390,93145,3008,Adama Diomande,Centre-Forward,2016,1500000.0,14-Feb-90,26.0,"1,83",right,
1391,356195,3008,Greg Luer,Centre-Forward,2016,250000.0,6-Dec-94,21.0,"1,80",,
1392,318224,3008,Johan Ter Horst,Centre-Forward,2016,,6-Apr-95,21.0,,,
1395,138285,289,Mika,Goalkeeper,2016,2000000.0,8-Mar-91,25.0,"1,95",left,
1396,240457,289,Max Stryjek,Goalkeeper,2016,,18-Jul-96,19.0,"1,88",right,World in Motion 
1400,167268,289,Paddy McNair,Centre-Back,2016,4000000.0,27-Apr-95,21.0,"1,83",right,
1403,4241,289,Joleon Lescott,Centre-Back,2016,1000000.0,16-Aug-82,33.0,"1,91",left,Wasserman 
1404,3540,289,John O'Shea,Centre-Back,2016,1000000.0,30-Apr-81,35.0,"1,92",right,
1405,320228,289,Michael Ledger,Centre-Back,2016,,15-Aug-97,18.0,"1,86",right,
1407,124983,289,Bryan Oviedo,Left-Back,2016,2500000.0,18-Feb-90,26.0,"1,72",left,PRO FC 
1408,257968,289,Tommy Robson,Left-Back,2016,,11-Sep-95,20.0,"1,78",left,Quantum Sport 
1410,108878,289,Adam Matthews,Right-Back,2016,1500000.0,13-Jan-92,24.0,"1,78",right,Wasserman 
1411,36866,289,Billy Jones,Right-Back,2016,1500000.0,24-Mar-87,29.0,"1,82",right,
1412,179451,289,Donald Love,Right-Back,2016,1000000.0,2-Dec-94,21.0,"1,78",right,
1413,357958,289,Josh Robson,Right-Back,2016,,3-Feb-98,18.0,"1,80",right,Quantum Sport 
1415,37363,289,Lee Cattermole,Defensive Midfield,2016,3000000.0,21-Mar-88,28.0,"1,78",right,no agent 
1417,31720,289,Sebastian Larsson,Central Midfield,2016,2500000.0,6-Jun-85,31.0,"1,78",right,Nordic Sky 
1418,42413,289,Darron Gibson,Central Midfield,2016,1500000.0,25-Oct-87,28.0,"1,83",right,
1419,258199,289,Ethan Robson,Central Midfield,2016,,25-Oct-96,19.0,"1,78",left,Wasserman 
1420,4321,289,Steven Pienaar,Left Midfield,2016,1000000.0,17-Mar-82,34.0,"1,70",both,ExtraTime S.L. 
1421,218140,289,George Honeyman,Attacking Midfield,2016,250000.0,8-Sep-94,21.0,"1,73",right,FFP 
1422,320213,289,Rees Greenwood,Attacking Midfield,2016,,10-Dec-96,19.0,"1,76",right,Mccreery Sports ... 
1423,364828,289,Elliot Embleton,Attacking Midfield,2016,,2-Apr-99,17.0,"1,73",right,
1425,38497,289,Jeremain Lens,Right Winger,2016,11000000.0,24-Nov-87,28.0,"1,78",right,SEG 
1427,248045,289,Duncan Watmore,Right Winger,2016,3000000.0,8-Mar-94,22.0,"1,75",right,Quantum Sport 
1428,77329,289,Will Buckley,Right Winger,2016,2000000.0,21-Nov-89,26.0,"1,83",,Quorum Sports ... 
1429,307781,289,Lynden Gooch,Right Winger,2016,750000.0,24-Dec-95,20.0,"1,73",right,Unique Sports Group 
1433,39532,289,Victor Anichebe,Centre-Forward,2016,1500000.0,23-Apr-88,28.0,"1,90",right,
1439,399158,989,Jordan Holmes,Goalkeeper,2016,,8-May-97,19.0,"1,88",right,
1450,398398,989,Callum Buckley,Left-Back,2016,,12-Jan-96,20.0,"1,75",left,
1451,463694,989,Ollie Harfield,Left-Back,2016,,9-Jan-98,18.0,"1,78",left,Volenti 
1454,416621,989,Jordan Lee,Right-Back,2016,,31-Dec-96,19.0,"1,78",right,
1462,493607,989,Matt Worthington,Central Midfield,2016,,18-Dec-97,18.0,,,Fifty Fifty Sports  
1463,463695,989,Keelan O'Connell,Right Midfield,2016,,30-Nov-99,16.0,,,FA Sport 
1474,255703,989,Harry Cornick,Centre-Forward,2016,100000.0,9-Apr-95,21.0,"1,80",,Volenti 
1476,7589,641,Víctor Valdés,Goalkeeper,2016,2000000.0,14-Jan-82,34.0,"1,83",right,no agent 
1477,39471,641,Brad Guzan,Goalkeeper,2016,1000000.0,9-Sep-84,31.0,"1,93",left,YMU Group 
1478,62947,641,Tomás Mejías,Goalkeeper,2016,300000.0,30-Jan-89,27.0,"1,95",right,Asmantra Sports 
1479,163531,641,Connor Ripley,Goalkeeper,2016,250000.0,13-Feb-93,23.0,,,SMI Sports ... 
1480,50552,641,Dimitrios Konstantopoulos,Goalkeeper,2016,250000.0,29-Nov-78,37.0,"1,93",left,HSM Football ... 
1484,78966,641,Daniel Ayala,Centre-Back,2016,2000000.0,7-Nov-90,25.0,"1,90",right,SMI Sports ... 
1485,16660,641,Alex Baptiste,Centre-Back,2016,1000000.0,31-Jan-86,30.0,"1,80",right,Unique Sports Group 
1486,314140,641,Dael Fry,Centre-Back,2016,250000.0,30-Aug-97,18.0,"1,90",right,Wasserman 
1487,77544,641,George Friend,Left-Back,2016,1500000.0,19-Oct-87,28.0,"1,88",left,Midas Sports 
1488,167393,641,James Husband,Left-Back,2016,500000.0,3-Jan-94,22.0,"1,79",left,InterLex Sport 
1491,59558,641,Emilio Nsue,Right-Back,2016,1750000.0,30-Sep-89,26.0,"1,81",right,
1493,129592,641,Julien De Sart,Defensive Midfield,2016,2000000.0,23-Dec-94,21.0,"1,87",right,Zénon Melon 
1494,73067,641,Adam Clayton,Central Midfield,2016,3000000.0,14-Jan-89,27.0,"1,75",right,YMU Group 
1496,257740,641,Carlos de Pena,Central Midfield,2016,2000000.0,11-Mar-92,24.0,"1,77",left,WIN GOL 
1497,13796,641,Grant Leadbitter,Central Midfield,2016,2000000.0,7-Jan-86,30.0,"1,77",right,
1498,74768,641,Adlène Guédioura,Central Midfield,2016,1000000.0,12-Nov-85,30.0,"1,78",right,On Fire 
1499,163530,641,Adam Reach,Left Midfield,2016,4500000.0,3-Feb-93,23.0,"1,85",left,
1502,4063,641,Stewart Downing,Left Winger,2016,3500000.0,22-Jul-84,31.0,"1,80",left,Wasserman 
1504,83430,641,Albert Adomah,Right Winger,2016,2500000.0,13-Dec-87,28.0,"1,85",right,ANTHONY FINNIGAN ... 
1505,48950,641,Jordan Rhodes,Centre-Forward,2016,10000000.0,5-Feb-90,26.0,"1,85",right,YMU Group 
1507,39908,641,Rudy Gestede,Centre-Forward,2016,7000000.0,10-Oct-88,27.0,"1,93",right,Relatives 
1510,33963,641,David Nugent,Centre-Forward,2016,3000000.0,2-May-85,31.0,"1,80",right,
1517,30456,984,Marc Wilson,Centre-Back,2016,2500000.0,17-Aug-87,28.0,"1,88",both,
1518,25248,984,Jonas Olsson,Centre-Back,2016,1100000.0,10-Mar-83,33.0,"1,93",left,MD Management 
1521,17804,984,Sébastien Pocognoli,Left-Back,2016,750000.0,1-Aug-87,28.0,"1,81",left,Soccerprod 
1529,37171,984,Craig Gardner,Central Midfield,2016,3500000.0,25-Nov-86,29.0,"1,76",right,
1535,61711,984,Callum McManaman,Right Winger,2016,3500000.0,25-Apr-91,25.0,"1,74",right,Stonemountain ... 
1540,49655,984,Rickie Lambert,Centre-Forward,2016,1500000.0,16-Feb-82,34.0,"1,87",right,
1543,3630,1132,Paul Robinson,Goalkeeper,2016,250000.0,15-Oct-79,36.0,"1,93",right,SEM Group plc. 
1548,128828,1132,Tom Anderson,Centre-Back,2016,250000.0,2-Sep-93,22.0,"1,93",right,Next Generation ... 
1550,85928,1132,Danny Lafferty,Left-Back,2016,500000.0,18-May-89,27.0,"1,82",left,Platinum One Group 
1553,158700,1132,Tendayi Darikwa,Right-Back,2016,500000.0,13-Dec-91,24.0,"1,88",right,
1554,385920,1132,Brad Jackson,Right-Back,2016,,20-Oct-96,19.0,"1,75",right,
1560,24634,1132,David Jones,Central Midfield,2016,1500000.0,4-Nov-84,31.0,"1,83",left,
1562,3292,1132,Joey Barton,Central Midfield,2016,1000000.0,2-Sep-82,33.0,"1,80",right,Willie McKay 
1565,45623,1132,George Boyd,Left Winger,2016,4000000.0,2-Oct-85,30.0,"1,86",left,
1566,25366,1132,Michael Kightly,Left Winger,2016,1000000.0,24-Jan-86,30.0,"1,73",right,
1573,33507,1132,Lukas Jutkiewicz,Centre-Forward,2016,1500000.0,28-Mar-89,27.0,"1,85",left,Pinnacle Sports 
1575,367195,1132,Dan Agyei,Centre-Forward,2016,75000.0,1-Jun-97,19.0,"1,83",left,Elite Project Group ... 
1595,13091,281,Yaya Touré,Central Midfield,2017,2500000.0,13-May-83,34.0,"1,88",right,FA Sport 
1612,60220,631,Matej Delac,Goalkeeper,2017,750000.0,20-Aug-92,24.0,"1,90",right,People In Sport 
1632,346315,631,Dujon Sterling,Right-Back,2017,,24-Oct-99,17.0,"1,86",right,New Era Global ... 
1641,258888,631,Kyle Scott,Central Midfield,2017,,22-Dec-97,19.0,"1,72",right,
1664,293784,31,Conor Masterson,Centre-Back,2017,,8-Sep-98,18.0,"1,85",right,CAA Stellar 
1669,145922,31,Jon Flanagan,Right-Back,2017,2500000.0,1-Jan-93,24.0,"1,81",right,Wasserman 
1700,12282,985,Daley Blind,Left-Back,2017,18000000.0,9-Mar-90,27.0,"1,80",left,SEG 
1709,3878,985,Michael Carrick,Defensive Midfield,2017,1000000.0,28-Jul-81,35.0,"1,89",right,10Ten Football 
1713,396286,985,Ethan Hamilton,Central Midfield,2017,,18-Oct-98,18.0,"1,87",left,
1748,406637,148,Tashan Oakley-Boothe,Central Midfield,2017,,14-Feb-00,17.0,"1,82",right,
1752,320913,148,Anthony Georgiou,Left Winger,2017,,24-Feb-97,20.0,"1,79",left,Next Generation ... 
1769,6710,11,Per Mertesacker,Centre-Back,2017,1000000.0,29-Sep-84,32.0,"2,00",right,ROOF 
1772,480191,11,Cohen Bramall,Left-Back,2017,250000.0,2-Apr-96,21.0,"1,78",left,Panthera Sports 
1779,340320,11,Marcus McGuane,Defensive Midfield,2017,500000.0,2-Feb-99,18.0,"1,78",right,Unique Sports Group 
1781,314384,11,Ben Sheaf,Defensive Midfield,2017,,5-Feb-98,19.0,"1,85",right,Crown Football ... 
1787,319213,11,Vlad Dragomir,Central Midfield,2017,50000.0,24-Apr-99,18.0,"1,78",left,Nordic Sky 
1802,197642,11,Chuba Akpom,Centre-Forward,2017,1200000.0,9-Oct-95,21.0,"1,86",right,Elite Project Group ... 
1807,318547,29,Mateusz Hewelt,Goalkeeper,2017,,23-Sep-96,20.0,"1,91",right,
1817,399373,29,Morgan Feeney,Centre-Back,2017,,8-Feb-99,18.0,"1,90",right,no agent 
1818,504508,29,Michael Collins,Centre-Back,2017,,22-Sep-00,16.0,,,
1827,465950,29,Alex Denny,Defensive Midfield,2017,,12-Apr-00,17.0,"1,86",,
1832,264191,29,Harry Charsley,Central Midfield,2017,250000.0,1-Nov-96,20.0,"1,78",right,CAA Stellar 
1833,503731,29,Stephen Duke-McKenna,Right Midfield,2017,,17-Aug-00,16.0,"1,70",right,
1847,3332,29,Wayne Rooney,Centre-Forward,2017,10000000.0,24-Oct-85,31.0,"1,76",right,Triple S Sports 
1850,351597,29,Shayne Lavery,Centre-Forward,2017,,8-Dec-98,18.0,"1,80",right,
1859,2998,1003,Robert Huth,Centre-Back,2017,2500000.0,18-Aug-84,32.0,,,Christian Nilles 
1875,314284,1003,Layton Ndukwu,Attacking Midfield,2017,,7-Sep-98,18.0,"1,77",left,Elite Mercato 
1879,168337,1003,Ahmed Musa,Right Winger,2017,15000000.0,14-Oct-92,24.0,"1,71",right,
1888,3190,180,Stuart Taylor,Goalkeeper,2017,250000.0,28-Nov-80,36.0,"1,98",right,
1905,36139,180,Dusan Tadic,Left Winger,2017,15000000.0,20-Nov-88,28.0,"1,81",left,Soccer Mondial AG 
1922,264220,379,Reece Burke,Centre-Back,2017,1000000.0,2-Sep-96,20.0,"1,89",right,CAA Stellar 
1923,12691,379,James Collins,Centre-Back,2017,1000000.0,23-Aug-83,33.0,"1,88",right,CAA Stellar 
1924,339789,379,Josh Pask,Centre-Back,2017,100000.0,1-Nov-97,19.0,"1,87",right,CAA Base Ltd 
1928,332338,379,Vashon Neufville,Left-Back,2017,,18-Jul-99,17.0,"1,72",,
1942,391470,379,Marcus Browne,Attacking Midfield,2017,250000.0,18-Dec-97,19.0,"1,78",right,CAA Base Ltd 
1944,349300,379,Sead Haksabanovic,Left Winger,2017,1500000.0,4-May-99,18.0,"1,74",right,VPA Sports 
1945,234807,379,Martin Samuelsen,Left Winger,2017,250000.0,17-Apr-97,20.0,"1,89",right,Solbakken / Player ... 
1955,302371,379,Toni Martínez,Centre-Forward,2017,1500000.0,30-Jun-97,20.0,"1,87",right,LEADERBROCK 
1957,53231,873,Diego Cavalieri,Goalkeeper,2017,1000000.0,1-Dec-82,34.0,"1,89",left,New Idea Sports & ... 
1964,36861,873,Damien Delaney,Centre-Back,2017,1000000.0,20-Jul-81,35.0,"1,90",left,
1974,378629,873,Michael Phillips,Defensive Midfield,2017,,22-Sep-97,19.0,"1,74",right,Tornado Sports ... 
1979,57207,873,Jordon Mutch,Central Midfield,2017,2000000.0,2-Dec-91,25.0,"1,84",right,
1980,230746,873,Erdal Rakip,Central Midfield,2017,1500000.0,13-Feb-96,21.0,"1,79",right,FPA 
1987,353674,873,Keshi Anderson,Left Winger,2017,100000.0,6-Apr-95,22.0,"1,75",right,Elite Management ... 
1990,81801,873,Chung-yong Lee,Right Winger,2017,1500000.0,2-Jul-88,28.0,"1,80",right,ML-Players 
1995,233998,873,Freddie Ladapo,Centre-Forward,2017,250000.0,1-Feb-93,24.0,"1,83",right,Full Contact 
2004,203348,762,Chancel Mbemba,Centre-Back,2017,6000000.0,8-Aug-94,22.0,"1,82",right,
2006,165334,762,Stuart Findlay,Centre-Back,2017,250000.0,14-Sep-95,21.0,"1,91",left,Wasserman 
2007,179471,762,Curtis Good,Centre-Back,2017,250000.0,23-Mar-93,24.0,"1,87",left,The Pitch management 
2043,27114,1010,Younès Kaboul,Centre-Back,2017,2000000.0,4-Jan-86,31.0,"1,92",right,On Fire 
2047,506213,1010,Joy Mukena,Centre-Back,2017,,3-Jul-99,17.0,"1,90",,
2058,14081,1010,Ben Watson,Central Midfield,2017,1000000.0,9-Jul-85,31.0,"1,78",right,CAA Base Ltd 
2059,479945,1010,Carl Stewart,Central Midfield,2017,,2-May-97,20.0,"1,75",right,EQ Sports Management 
2060,135057,1010,André Carrillo,Right Winger,2017,6000000.0,14-Jun-91,26.0,"1,80",right,REDDE 
2070,479939,1010,Michael Folivi,Centre-Forward,2017,,25-Feb-98,19.0,"1,80",right,FullNinety 
2073,138335,512,Jakob Haugaard,Goalkeeper,2017,500000.0,1-May-92,25.0,"1,99",right,People In Sport 
2076,112052,512,Bruno Martins Indi,Centre-Back,2017,10000000.0,8-Feb-92,25.0,"1,85",left,Juzzt Football 
2077,45861,512,Ryan Shawcross,Centre-Back,2017,10000000.0,4-Oct-87,29.0,"1,91",right,
2080,31642,512,Geoff Cameron,Centre-Back,2017,2500000.0,11-Jul-85,31.0,"1,90",right,CMG Sports 
2081,347666,512,Ryan Sweeney,Centre-Back,2017,250000.0,15-Apr-97,20.0,"1,93",left,SMI Sports ... 
2082,298091,512,Harry Souttar,Centre-Back,2017,200000.0,22-Oct-98,18.0,"1,98",right,FullNinety 
2084,419929,512,Josh Tymon,Left-Back,2017,2000000.0,22-May-99,18.0,"1,80",left,Triple S Sports 
2085,159692,512,Moritz Bauer,Right-Back,2017,5000000.0,25-Jan-92,25.0,"1,81",right,Soccer Mondial AG 
2086,3881,512,Glen Johnson,Right-Back,2017,2500000.0,23-Aug-84,32.0,"1,82",both,CAA Stellar 
2087,430788,512,Tom Edwards,Right-Back,2017,1000000.0,22-Jan-99,18.0,"1,76",right,Beswicks Sports Ltd 
2088,51452,512,Joe Allen,Central Midfield,2017,18000000.0,14-Mar-90,27.0,"1,70",right,
2089,211325,512,Badou Ndiaye,Central Midfield,2017,15000000.0,27-Oct-90,26.0,"1,80",right,Unique Sports Group 
2090,28990,512,Charlie Adam,Central Midfield,2017,2500000.0,10-Dec-85,31.0,"1,85",left,BBC Management GmbH 
2091,3547,512,Darren Fletcher,Central Midfield,2017,2000000.0,1-Feb-84,33.0,"1,84",right,
2092,357967,512,Lasse Sörensen,Central Midfield,2017,,21-Oct-99,17.0,"1,85",right,First Touch 
2094,15760,512,Ibrahim Afellay,Attacking Midfield,2017,1500000.0,2-Apr-86,31.0,"1,81",right,Talentbox Barcelona 
2095,34838,512,Stephen Ireland,Attacking Midfield,2017,1000000.0,22-Aug-86,30.0,"1,73",right,
2098,338673,512,Thibaud Verlinden,Right Winger,2017,250000.0,9-Jul-99,17.0,"1,74",right,GS Magna 
2100,128897,512,Saido Berahino,Centre-Forward,2017,8000000.0,4-Aug-93,23.0,"1,80",right,Sync Global Sports 
2102,62049,512,Mame Diouf,Centre-Forward,2017,7000000.0,16-Dec-87,29.0,"1,85",right,Amin Sakman 
2104,286005,512,Julien Ngoy,Centre-Forward,2017,250000.0,2-Nov-97,19.0,"1,85",right,
2105,382554,512,Tyrese Campbell,Centre-Forward,2017,,28-Dec-99,17.0,"1,85",left,FullNinety 
2122,55291,1132,Scott Arfield,Central Midfield,2017,3000000.0,1-Nov-88,28.0,"1,78",right,
2123,4055,1132,Dean Marney,Central Midfield,2017,1000000.0,31-Jan-84,33.0,"1,83",right,Crown Football ... 
2124,158022,1132,Fredrik Ulvestad,Central Midfield,2017,800000.0,17-Jun-92,25.0,"1,83",right,
2135,183298,1132,Chris Long,Centre-Forward,2017,750000.0,25-Feb-95,22.0,"1,79",right,Wasserman 
2137,3838,984,Boaz Myhill,Goalkeeper,2017,1000000.0,9-Nov-82,34.0,"1,91",right,
2142,122980,984,Ali Gabr,Centre-Back,2017,1500000.0,10-Jan-89,28.0,"1,93",right,Sport Yard 
2143,40567,984,Gareth McAuley,Centre-Back,2017,1000000.0,5-Dec-79,37.0,"1,91",right,
2144,494684,984,Kyle Jameson,Centre-Back,2017,,11-Sep-98,18.0,"1,83",,OmniSports 
2147,460255,984,Max Melbourne,Left-Back,2017,100000.0,24-Oct-98,18.0,"1,78",left,AFC Ltd 
2149,392774,984,Kane Wilson,Right-Back,2017,250000.0,11-Mar-00,17.0,"1,78",right,Wasserman 
2152,45330,984,Claudio Yacob,Defensive Midfield,2017,3500000.0,18-Jul-87,29.0,"1,82",right,CAPITAL GROUP SM 
2154,3291,984,Gareth Barry,Defensive Midfield,2017,1000000.0,23-Feb-81,36.0,"1,84",left,ppsports 
2155,27614,984,James Morrison,Central Midfield,2017,4000000.0,25-May-86,31.0,"1,83",right,SMI Sports ... 
2156,36814,984,Chris Brunt,Central Midfield,2017,3000000.0,14-Dec-84,32.0,"1,87",left,Wasserman 
2158,85935,984,James McClean,Left Midfield,2017,3000000.0,22-Apr-89,28.0,"1,80",left,Platinum One Group 
2161,314266,984,Jonathan Leko,Right Winger,2017,1500000.0,24-Apr-99,18.0,"1,82",right,Elite Management ... 
2162,433184,984,Rayhaan Tulloch,Second Striker,2017,,20-Jan-01,16.0,"1,78",right,
2170,56631,2288,Erwin Mulder,Goalkeeper,2017,2000000.0,3-Mar-89,28.0,"1,93",right,V4S 
2171,75890,2288,Kristoffer Nordfeldt,Goalkeeper,2017,1500000.0,23-Jun-89,28.0,"1,90",right,HCM Sports ... 
2177,38073,2288,Martin Olsson,Left-Back,2017,5000000.0,17-May-88,29.0,"1,78",left,HCM Sports ... 
2178,66219,2288,Kyle Naughton,Right-Back,2017,5000000.0,17-Nov-88,28.0,"1,81",right,CAA Base Ltd 
2179,66550,2288,Ángel Rangel,Right-Back,2017,1000000.0,28-Nov-82,34.0,"1,88",right,CAA Base Ltd 
2181,63342,2288,Leroy Fer,Defensive Midfield,2017,8000000.0,5-Jan-90,27.0,"1,88",right,Wasserman 
2183,256652,2288,Adnan Maric,Defensive Midfield,2017,40000.0,17-Feb-97,20.0,"1,81",,Simul Management 
2185,122223,2288,Sam Clucas,Central Midfield,2017,8000000.0,25-Sep-90,26.0,"1,78",left,Unique Sports Group 
2187,121279,2288,Tom Carroll,Central Midfield,2017,7000000.0,28-May-92,25.0,"1,77",left,Elite Management ... 
2189,265471,2288,Matt Grimes,Central Midfield,2017,1000000.0,15-Jul-95,21.0,"1,78",left,CAA Stellar 
2190,40043,2288,Leon Britton,Central Midfield,2017,1000000.0,16-Sep-82,34.0,"1,67",right,
2191,171260,2288,Jay Fulton,Central Midfield,2017,500000.0,4-Apr-94,23.0,"1,85",right,MMH Career Planning 
2192,169566,2288,Adam King,Central Midfield,2017,150000.0,11-Oct-95,21.0,"1,80",right,
2193,240083,2288,George Byers,Central Midfield,2017,50000.0,29-May-96,21.0,"1,80",right,Two Touch Agency 
2194,72462,2288,Luciano Narsingh,Attacking Midfield,2017,5000000.0,13-Sep-90,26.0,"1,75",right,Rafaela Pimenta 
2195,45403,2288,André Ayew,Left Winger,2017,15000000.0,17-Dec-89,27.0,"1,75",left,Wasserman 
2196,14066,2288,Wayne Routledge,Left Winger,2017,1500000.0,7-Jan-85,32.0,"1,70",right,Unique Sports Group 
2197,374889,2288,Kenji Gorré,Left Winger,2017,250000.0,29-Sep-94,22.0,"1,78",right,Gorré Soccer ... 
2198,37011,2288,Nathan Dyer,Right Winger,2017,2500000.0,29-Nov-87,29.0,"1,65",right,CAA Stellar 
2201,81808,2288,Wilfried Bony,Centre-Forward,2017,10000000.0,10-Dec-88,28.0,"1,83",right,
2204,298231,2288,Courtney Baker-Richardson,Centre-Forward,2017,,5-Dec-95,21.0,"1,85",right,Elite Management ... 
2212,163656,1237,Connor Goldson,Centre-Back,2017,1000000.0,18-Dec-92,24.0,"1,91",right,Wasserman 
2217,15166,1237,Liam Rosenior,Right-Back,2017,1000000.0,9-Jul-84,32.0,"1,78",right,Distinct Football 
2219,141568,1237,Rohan Ince,Defensive Midfield,2017,500000.0,8-Nov-92,24.0,"1,94",right,MONDO 
2220,335595,1237,Dessie Hutchinson,Defensive Midfield,2017,,5-Dec-96,20.0,,right,
2226,13427,1237,Steve Sidwell,Central Midfield,2017,1000000.0,14-Dec-82,34.0,"1,83",right,
2231,51730,1237,Jamie Murphy,Left Winger,2017,1750000.0,28-Aug-89,27.0,"1,78",right,Momentum Sports ... 
2232,148734,1237,Jiri Skalak,Left Winger,2017,1500000.0,12-Mar-92,25.0,"1,77",right,Relatives 
2236,359693,1237,James Tilley,Right Winger,2017,,13-Jun-98,19.0,"1,74",left,YMU Group 
2240,67211,1237,Sam Baldock,Centre-Forward,2017,3000000.0,15-Mar-89,28.0,"1,70",right,Wasserman 
2246,4233,989,Adam Federici,Goalkeeper,2017,750000.0,31-Jan-85,32.0,"1,88",right,
2248,111073,989,Ryan Allsop,Goalkeeper,2017,250000.0,17-Jun-92,25.0,"1,89",right,Unique Sports Group 
2252,293450,989,Baily Cargill,Centre-Back,2017,250000.0,5-Jul-95,21.0,"1,89",left,Wasserman 
2254,562257,989,Shaun Hobson,Centre-Back,2017,,29-Jun-98,19.0,"1,88",right,no agent 
2257,42298,989,Rhoys Wiggins,Left-Back,2017,500000.0,4-Nov-87,29.0,"1,73",left,
2272,110858,989,Benik Afobe,Centre-Forward,2017,10000000.0,12-Feb-93,24.0,"1,83",right,Wasserman 
2276,35413,989,Lewis Grabban,Centre-Forward,2017,3000000.0,12-Jan-88,29.0,"1,83",right,
2278,562256,989,Mikael Ndjoli,Centre-Forward,2017,,16-Dec-98,18.0,"1,83",right,
2286,102382,1110,Michael Hefele,Centre-Back,2017,1500000.0,1-Sep-90,26.0,"1,92",right,Haspel ... 
2287,27659,1110,Martin Cranie,Centre-Back,2017,500000.0,26-Sep-86,30.0,"1,83",right,Unique Sports Group 
2288,101682,1110,Scott Malone,Left-Back,2017,3000000.0,25-Mar-91,26.0,"1,89",left,Wasserman 
2290,261739,1110,Tareiq Holmes-Dennis,Left-Back,2017,250000.0,31-Oct-95,21.0,"1,75",left,
2293,346468,1110,Jordan Williams,Right-Back,2017,100000.0,22-Oct-99,17.0,"1,79",right,
2299,13683,1110,Dean Whitehead,Central Midfield,2017,250000.0,12-Jan-82,35.0,"1,83",right,
2300,560694,1110,Lewis O'Brien,Central Midfield,2017,,14-Oct-98,18.0,"1,73",left,Palm Sports ... 
2302,258216,1110,Kasey Palmer,Attacking Midfield,2017,1500000.0,9-Nov-96,20.0,"1,75",right,Concilium Sport 
